Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Returns,Volatility_30,Log_Close,Diff_Log_Close,Lag1,Lag7,Lag30,Rolling_Mean_7,Rolling_Mean_30,Rolling_Std_7,Rolling_Std_30,Rolling_Return_Mean_7
09-11-2004,77.818359,77.911186,76.911499,77.118576,65.284225,22576484,69.5874673,64.02458608,-0.004333173,0.953116507,4.17875043,-0.004342589,65.568344,63.972492,60.001045,65.23155,76.45233033,0.583738147,60.42193363,0.002960277
10-11-2004,77.347076,78.04686,77.347076,77.739815,65.810135,25499246,69.75273312,64.01518491,0.008055698,0.953241924,4.186773854,0.008023424,65.284225,64.057114,62.177197,65.48198157,76.57342827,0.305764132,60.39597177,0.003922121
11-11-2004,78.075417,78.796623,77.347076,77.961166,65.997528,40092518,69.93153942,64.01074838,0.002847479,0.953262889,4.189617287,0.002843433,65.810135,65.695282,62.612415,65.52515957,76.68626537,0.357815338,60.37214664,0.000675539
12-11-2004,78.5467,78.82518,77.332794,77.911186,65.955215,8851254,70.10502634,63.99970334,-0.00064113,0.95340465,4.188975951,-0.000641336,65.997528,65.731537,64.468208,65.55711357,76.73583227,0.388029105,60.36237907,0.000505111
15-11-2004,77.911186,77.911186,77.911186,77.911186,65.955215,0,70.27053406,63.9807803,0,0.953519597,4.188975951,0,65.955215,64.957802,66.033806,65.69960114,76.73321257,0.305666199,60.36286125,0.002186703
16-11-2004,78.118263,78.118263,76.761543,77.811218,65.870575,34310259,70.4158519,63.9587391,-0.001283295,0.953464287,4.187691832,-0.001284119,65.955215,65.326546,65.272148,65.77731957,76.75316013,0.260886882,60.35904198,0.001192422
17-11-2004,77.975449,78.382462,77.297096,77.654121,65.737595,24661789,70.56346658,63.93955735,-0.002018807,0.953533863,4.185670984,-0.002020848,65.870575,65.568344,66.051933,65.80149829,76.7426822,0.245691803,60.36099095,0.000375253
18-11-2004,77.832642,78.489578,76.91864,77.939751,65.979393,48476501,70.70866342,63.92134766,0.00367823,0.953622964,4.189342466,0.003671482,65.737595,65.284225,67.557106,65.900808,76.69009177,0.097659881,60.36995663,0.001519739
19-11-2004,76.475922,77.547012,74.726471,75.312004,63.754887,61856796,70.80417186,63.88745456,-0.033715163,0.953775011,4.15504584,-0.034296626,65.979393,65.810135,67.031189,65.60720114,76.5808817,0.821639129,60.390992,-0.004447527
22-11-2004,74.090958,76.947205,72.691399,76.054626,64.38356,94841335,70.90475818,63.85815612,0.009860781,0.953653401,4.164858321,0.009812481,63.754887,65.997528,66.118408,65.37663429,76.52305343,0.91500093,60.40218554,-0.003445626
23-11-2004,76.118889,76.461639,74.562241,75.447678,63.869743,58578511,71.0061906,63.822853,-0.007980562,0.953576328,4.156845744,-0.008012577,64.38356,65.955215,64.691849,65.07870971,76.4956499,1.0277818,60.40792448,-0.004494117
24-11-2004,75.690453,75.690453,72.791367,73.569695,62.279945,57589646,71.07268366,63.77598769,-0.024891254,0.152633921,4.131639464,-0.02520628,63.869743,65.955215,396.3013,64.55367114,65.36160473,1.382821781,1.047598809,-0.00805001
25-11-2004,72.834213,74.740753,71.420372,71.884514,60.853359,123779237,71.10290766,63.73531674,-0.022906025,0.014174938,4.108467019,-0.023172445,62.279945,65.870575,65.634834,63.836926,65.20222223,1.818203576,1.3302058,-0.011138972
26-11-2004,71.884514,71.884514,71.884514,71.884514,60.853359,0,71.08888338,63.69162493,0,0.0140885,4.108467019,0,60.853359,65.737595,66.045883,63.139178,65.0291381,1.90246984,1.538204069,-0.01085057
29-11-2004,71.120468,73.26265,69.54953,72.805649,61.633167,142429397,71.1076227,63.66492244,0.012814543,0.014238984,4.121200151,0.012733132,60.853359,65.979393,66.577827,62.51828857,64.8643161,1.484310786,1.628784978,-0.009545383
30-11-2004,73.119835,74.790741,72.991302,73.841042,62.509644,79092622,71.13071398,63.64236542,0.014220866,0.014134651,4.135320849,0.014120698,61.633167,63.754887,67.684021,62.34039671,64.69183687,1.382537011,1.593484006,-0.002697379
01-12-2004,74.690773,76.661575,74.690773,75.333427,63.773026,43441014,71.1888657,63.63237435,0.020210993,0.014286441,4.155330311,0.020009462,62.509644,64.38356,66.269524,62.25317757,64.60862027,1.244528808,1.573310958,-0.001218777
02-12-2004,75.847549,77.689827,74.990677,77.404205,65.526031,72991693,71.2902981,63.63878914,0.027488189,0.014910561,4.182447484,0.027117173,63.773026,63.869743,65.187515,62.48979014,64.61990413,1.683226017,1.578810304,0.003848187
03-12-2004,74.298035,78.246796,74.298035,77.64698,65.731537,52153947,71.39874208,63.63888665,0.00313625,0.01491952,4.185578826,0.003131342,65.526031,62.279945,65.187515,62.98287471,64.6380382,2.072134965,1.588648281,0.007852117
06-12-2004,77.689827,78.118263,75.497658,75.826126,64.190109,37630837,71.48469956,63.62381379,-0.023450357,0.015522918,4.161849133,-0.023729692,65.731537,60.853359,64.897369,63.45955329,64.61446287,1.875032449,1.58991446,0.007774355
07-12-2004,76.4188,76.4188,73.048431,73.841042,62.509644,53160451,71.53487154,63.6003386,-0.026179501,0.015282897,4.135320849,-0.026528285,64.190109,60.853359,66.704773,63.69616543,64.47462523,1.571234226,1.584202625,0.004034426
08-12-2004,74.405144,74.976395,72.270103,72.520027,61.391361,52009449,71.51915482,63.56324611,-0.017889768,0.015193497,4.117269125,-0.018051724,62.509644,61.633167,65.356773,63.66162171,64.34244483,1.625857211,1.671107672,-0.000351904
09-12-2004,72.562866,73.548271,71.40609,73.148399,61.923298,47211770,71.50537248,63.53307805,0.008664688,0.015312258,4.12589649,0.008627365,61.391361,62.509644,65.114975,63.577858,64.2360556,1.708121394,1.721079585,-0.001145644
10-12-2004,73.26265,73.26265,70.784859,71.29184,60.351639,66452391,71.4230411,63.48764764,-0.025380738,0.015657247,4.100188105,-0.025708385,61.923298,63.773026,63.972492,63.08908843,64.1153605,2.089824586,1.861437529,-0.007658748
13-12-2004,71.263275,72.120148,69.456703,71.741699,60.732468,68801238,71.31701434,63.43843511,0.006310168,0.01571814,4.106478448,0.006290343,60.351639,65.526031,64.057114,62.40429371,64.00453897,1.938064539,1.961312607,-0.01068418
14-12-2004,71.691711,72.548592,70.834839,72.234398,61.149567,42705978,71.23456272,63.39809007,0.006867809,0.014953167,4.113322781,0.006844333,60.732468,65.731537,65.695282,61.74972657,63.85301513,1.293647891,2.001371391,-0.0101511
15-12-2004,72.220123,72.220123,70.306435,70.706314,59.855961,48821899,71.11064328,63.35755569,-0.021154786,0.015331864,4.091941026,-0.021381755,61.149567,64.190109,65.731537,61.13056257,63.6571626,0.911818916,2.096433645,-0.009823161
16-12-2004,70.692032,70.970512,69.699486,70.135063,59.372383,49511546,70.94694882,63.31925308,-0.008079028,0.015273755,4.083829186,-0.00811184,59.855961,62.509644,64.957802,60.68238243,63.47098197,0.891791657,2.221243542,-0.007237379
17-12-2004,69.977966,70.792,68.357048,68.628395,58.09692,80551860,70.76826344,63.27649819,-0.021482429,0.015551518,4.06211265,-0.021716535,59.372383,61.391361,65.326546,60.211748,63.22999443,1.251881394,2.398123819,-0.007750616
20-12-2004,69.263908,69.792313,67.421631,68.642677,58.109016,147702420,70.6080756,63.24419904,0.000208204,0.01550655,4.062320833,0.000208182,58.09692,61.923298,65.568344,59.66685057,62.98135017,1.212224413,2.530372468,-0.008958686
21-12-2004,69.04969,70.220749,68.749786,69.263908,58.634926,77099487,70.48693714,63.2164248,0.009050403,0.015685172,4.071330526,0.009009693,58.109016,60.351639,65.284225,59.42160586,62.75970687,1.22418997,2.611613044,-0.004039951
22-12-2004,69.685204,71.234718,69.271049,70.699173,59.849911,67603665,63.75790936,63.19558436,0.020721182,0.016168668,4.091839945,0.020509419,58.634926,60.732468,65.810135,59.29552629,62.56103273,1.106470351,2.598227618,-0.001981235
23-12-2004,71.220436,72.727104,71.049057,72.305809,61.210022,60664054,63.66941312,63.19416097,0.022725364,0.016812422,4.114310934,0.022470989,59.849911,61.149567,65.997528,59.30416271,62.4014492,1.123459284,2.525897171,0.00028413
24-12-2004,73.548271,75.076363,72.884193,74.747894,63.277359,65885331,63.61404264,63.20061614,0.033774485,0.018062164,4.147527587,0.033216653,61.210022,59.855961,65.955215,59.79293386,62.31218733,1.887789331,2.441900583,0.008131169
27-12-2004,74.262337,78.118263,72.31295,73.826759,62.497562,130493650,63.53243734,63.21238287,-0.012323476,0.018173192,4.135127548,-0.012400039,63.277359,59.372383,65.955215,60.239388,62.19693223,2.126240524,2.343646409,0.007524819
28-12-2004,74.255196,75.547646,74.062393,75.340569,63.779083,53752970,63.45433858,63.22815835,0.020505136,0.018617614,4.155425284,0.020297736,62.497562,58.09692,65.870575,61.05112557,62.12721583,2.252858886,2.260221341,0.013523043
29-12-2004,75.576202,76.940063,75.204895,75.904671,64.256599,48529172,63.41408008,63.24599556,0.007487031,0.018678834,4.162884427,0.007459143,63.779083,58.109016,65.737595,61.92935171,62.0778493,2.108408643,2.193845137,0.014562875
30-12-2004,76.268845,76.954346,74.433708,74.705055,63.241089,47244001,63.37515156,63.25771872,-0.01580398,0.018863073,4.146954232,-0.015930194,64.256599,58.634926,65.979393,62.587375,61.9865725,1.55503341,2.0799277,0.011012249
31-12-2004,75.868973,76.525909,75.06208,76.218864,64.522598,33486170,63.36185322,63.26894886,0.020263867,0.018222072,4.167015519,0.020061287,63.241089,59.849911,63.754887,63.25490171,62.01216287,1.128495234,2.106981179,0.010946918
03-01-2005,77.03289,77.832642,76.233139,77.668404,65.74968,48094433,63.37889944,63.28447825,0.019017864,0.018458409,4.185854804,0.018839285,64.522598,61.210022,64.38356,63.90342429,62.0577002,1.059821048,2.173706683,0.010417275
04-01-2005,78.5467,78.5467,75.633331,75.868973,64.226379,36819891,63.32933156,63.29336849,-0.023168189,0.018912074,4.162414014,-0.02344079,65.74968,63.277359,63.869743,64.03899857,62.06958807,1.026564109,2.184904721,0.002282608
05-01-2005,75.119209,76.183159,73.712509,75.683311,64.069221,56225203,63.30358052,63.29501657,-0.002446939,0.018313228,4.159964077,-0.002449937,64.226379,62.497562,62.279945,64.26352129,62.1292306,0.774060373,2.215058304,0.003693542
06-01-2005,75.404831,76.618736,74.583664,75.147774,63.615856,45989067,63.27359814,63.2838546,-0.007076175,0.017818868,4.152862747,-0.00710133,64.069221,63.779083,60.853359,64.24020314,62.22131383,0.793305373,2.217608548,-0.000246646
07-01-2005,76.404518,78.218231,75.340569,77.439903,65.556244,54067488,63.30527318,63.27650089,0.030501641,0.018576482,4.182908461,0.030045714,63.615856,64.256599,60.853359,64.42586671,62.37807667,0.936874099,2.282837494,0.003041156
10-01-2005,77.854057,78.246796,75.847549,76.283127,64.577003,37356098,63.31567096,63.25874244,-0.014937418,0.018743158,4.167858357,-0.015050105,65.556244,63.241089,61.633167,64.61671157,62.47620453,0.777880678,2.312787376,0.00316495
11-01-2005,76.404518,76.404518,74.705055,75.083504,63.561447,29580578,63.27299426,63.23572856,-0.01572628,0.018851911,4.152007107,-0.015851249,64.577003,64.522598,62.509644,64.47940429,62.51126463,0.875913144,2.32126849,-0.001976499
12-01-2005,75.547646,75.690453,73.562553,74.005272,62.648689,52257768,63.2113373,63.20898017,-0.014360246,0.018675688,4.137542755,-0.014464352,63.561447,65.74968,63.773026,64.03640557,62.47378673,0.909901648,2.309239616,-0.006744801
13-01-2005,74.976395,75.083504,74.048119,74.276611,62.878403,39924619,63.16974932,63.18400222,0.003666701,0.017939899,4.14120275,0.003659995,62.648689,64.226379,65.526031,63.84383757,62.38553247,1.001068518,2.23806332,-0.002911245
14-01-2005,74.7836,74.7836,72.991302,73.391182,62.128841,35164724,63.10579522,63.15527646,-0.011920818,0.018024288,4.129210309,-0.011992441,62.878403,64.069221,65.731537,63.56664043,62.2654426,1.180774945,2.147142385,-0.004264656
17-01-2005,73.548271,73.976707,72.034462,73.055573,61.844727,35310118,63.03132288,63.13176404,-0.004572981,0.017563134,4.124626841,-0.004583469,62.128841,63.615856,64.190109,63.313622,62.1872632,1.346589038,2.117136099,-0.003907057
18-01-2005,73.276932,74.60508,72.669975,72.955605,61.760101,44643670,62.9608404,63.10098729,-0.001368362,0.01691315,4.123257541,-0.001369299,61.844727,65.556244,62.509644,62.77131586,62.16227843,1.016957441,2.117623127,-0.008459915
19-01-2005,73.405464,74.033836,73.005585,73.362617,62.104641,22785801,62.88673052,63.07193324,0.005578683,0.016609829,4.12882072,0.005563179,61.760101,64.577003,61.391361,62.41812129,62.18605443,0.647551683,2.112667484,-0.005529043
20-01-2005,72.848495,73.548271,72.005905,73.048431,61.838669,25650402,62.80355334,63.04625827,-0.004282643,0.016558982,4.124528881,-0.00429184,62.104641,63.561447,61.923298,62.17201014,62.18323347,0.432148796,2.11308689,-0.003894238
24-01-2005,73.334053,74.455132,72.205841,72.36293,61.258369,46953921,62.70961642,63.0172079,-0.009384096,0.015957249,4.115100477,-0.009428404,61.838669,62.648689,60.351639,61.973393,62.2134578,0.491916577,2.092368569,-0.00318336
25-01-2005,72.24868,72.819931,71.184731,71.63459,60.641796,57481994,62.60334804,62.99310071,-0.010065123,0.016035763,4.104984358,-0.010116119,61.258369,62.878403,60.732468,61.65387771,62.2104354,0.53093767,2.094645856,-0.005145049
27-01-2005,72.13443,73.26265,71.934494,72.277245,61.185848,48370698,62.5096535,62.97186179,0.008971568,0.016071059,4.113915921,0.008931563,60.641796,62.128841,61.149567,61.51916443,62.21164477,0.509541765,2.094022612,-0.002160422
28-01-2005,72.405777,74.755035,69.977966,74.583664,63.138321,39736036,62.45766802,62.95090812,0.031910533,0.016558884,4.145327891,0.03141197,61.185848,61.844727,59.855961,61.70396357,62.32105677,0.799418415,2.052024598,0.003051508
31-01-2005,74.976395,76.333115,74.647926,76.018921,64.353325,42927563,62.42514666,62.93579253,0.019243527,0.016740756,4.164388603,0.019060712,63.138321,61.760101,59.372383,62.07442414,62.48708817,1.283854622,2.006212661,0.005996064
01-02-2005,76.247421,78.118263,75.697594,77.539871,65.640877,56134980,62.46286646,62.92797351,0.020007544,0.016373298,4.184198627,0.019810024,64.353325,62.104641,58.09692,62.57960071,62.7385534,1.862880632,1.907313986,0.00805733
02-02-2005,77.718391,78.168243,75.719017,76.197441,64.504448,34312051,62.46528422,61.26898925,-0.017312825,0.016827037,4.166734183,-0.017464444,65.640877,61.838669,58.109016,62.96042629,62.95173447,1.956306296,1.720263961,0.006195876
03-02-2005,77.090012,77.604141,76.547333,77.25425,65.399086,23081840,62.49587108,61.27645746,0.0138694,0.016903467,4.180508283,0.0137741,64.504448,61.258369,58.634926,63.55195729,63.17720647,1.981729282,1.571837276,0.009517804
04-02-2005,77.689827,77.832642,76.033203,76.711563,64.939682,27849234,62.54906582,61.28106587,-0.007024624,0.016702611,4.17345887,-0.007049413,65.399086,60.641796,59.849911,64.165941,63.3468655,1.548193293,1.471820354,0.00995216
07-02-2005,85.373123,85.373123,75.497658,75.74044,64.117569,18086881,62.61435002,61.28813859,-0.01265964,0.016499435,4.160718414,-0.012740456,64.939682,61.185848,61.210022,64.58475829,63.44378373,0.844091718,1.42111526,0.006861988
08-02-2005,75.976082,76.654434,75.547646,76.233139,64.534691,25226825,62.68797666,61.29898502,0.00650558,0.0153837,4.167202924,0.00648451,64.117569,63.138321,63.277359,64.78423971,63.4856948,0.563725849,1.434515108,0.003232709
09-02-2005,76.297409,77.189987,76.268845,76.711563,64.939682,18088092,62.75410696,61.31067178,0.006275555,0.015211651,4.17345887,0.006255946,64.534691,64.353325,62.497562,64.868005,63.5670988,0.531676507,1.44575536,0.001380142
10-02-2005,76.818672,77.789795,75.954659,77.475609,65.586487,24856535,62.81564382,61.3242302,0.009960089,0.014872774,4.183369684,0.009910814,64.939682,65.640877,63.779083,64.860235,63.6273456,0.518739191,1.491818485,-5.52E-05
11-02-2005,77.696968,78.832321,77.561295,78.175385,66.178856,38950605,62.86376042,61.3411947,0.009031876,0.014898524,4.192361016,0.008991332,65.586487,64.504448,64.256599,65.09943614,63.69142083,0.686318529,1.559522758,0.003708319
14-02-2005,78.818047,79.010841,76.954346,77.625565,65.713425,26920217,62.8675083,61.34961267,-0.007032926,0.014639376,4.185303243,-0.007057774,66.178856,65.399086,63.241089,65.14434171,63.77383203,0.718711282,1.599710962,0.000722273
15-02-2005,77.639839,77.639839,76.475922,77.004326,65.187515,23660992,62.85662786,61.36019883,-0.008003083,0.014287636,4.177267963,-0.00803528,65.713425,64.939682,64.522598,65.17974643,63.79599593,0.713031009,1.614976157,0.000582493
16-02-2005,76.982903,77.675545,75.990364,76.411659,64.685799,25136665,62.86654166,61.37609506,-0.007696504,0.013917532,4.169541687,-0.007726275,65.187515,64.117569,65.74968,65.26092214,63.76053323,0.594434748,1.581939355,0.001291512
17-02-2005,76.547333,76.797249,75.711876,76.525909,64.782516,23568682,62.9119991,61.40962262,0.001495181,0.01324133,4.171035752,0.001494065,64.685799,64.534691,64.226379,65.29632571,63.77907113,0.549667004,1.590820201,0.000575741
18-02-2005,76.547333,77.518456,75.847549,76.290268,64.583038,30345765,62.97583264,61.43836187,-0.003079195,0.013246472,4.167951807,-0.003083945,64.782516,64.939682,64.069221,65.24537657,63.79619837,0.602248123,1.596806446,-0.000760652
21-02-2005,76.297409,76.947205,75.918953,76.333115,64.619301,23474286,63.0297527,61.45851617,0.000561494,0.013172001,4.168513143,0.000561337,64.583038,65.586487,63.615856,65.10720714,63.82964653,0.621583404,1.603394515,-0.002103308
22-02-2005,76.261703,77.311371,75.983223,77.054314,65.229813,29810363,63.12731618,61.5020692,0.009447827,0.012036097,4.177916619,0.009403476,64.619301,66.178856,65.556244,64.97162957,63.8187655,0.419548875,1.592342891,-0.002043887
23-02-2005,77.075737,78.5467,77.075737,78.303917,66.287682,38994733,63.23842046,61.5940325,0.016217569,0.012055498,4.194004088,0.016087469,65.229813,65.713425,64.577003,65.05366629,63.87578813,0.604255869,1.65001774,0.001277613
24-02-2005,78.589546,79.046539,77.918327,78.118263,66.130508,34808403,63.33803928,61.66779575,-0.002371089,0.011658829,4.191630183,-0.002373905,66.287682,65.187515,63.561447,65.18837957,63.9614235,0.730911513,1.699078316,0.002082183
25-02-2005,78.5467,78.675232,76.861519,77.139999,65.302368,27894259,63.44696742,61.7263122,-0.012522813,0.011577796,4.179028299,-0.012601884,66.130508,64.685799,62.648689,65.27646086,64.04987947,0.696597419,1.697455226,0.001392711
28-02-2005,77.147141,79.974823,76.525909,79.439278,67.248802,53082047,63.6044958,61.79464906,0.029806484,0.012681522,4.208399204,0.029370905,65.302368,64.782516,62.878403,65.62878743,64.19555943,0.973712633,1.779028617,0.005437183
01-03-2005,79.61779,79.61779,77.76123,78.196808,66.196999,34131297,63.76649738,61.85996351,-0.015640472,0.012842712,4.19263513,-0.015764075,67.248802,64.583038,62.128841,65.85935329,64.3311647,0.870425756,1.771090774,0.003642714
02-03-2005,78.118263,78.82518,77.768372,78.496712,66.450874,36383674,63.93333454,61.91787298,0.003835144,0.012781507,4.196462938,0.003827808,66.196999,64.619301,61.844727,66.12100657,64.48470293,0.692673079,1.747606134,0.004110379
03-03-2005,78.575264,80.331856,78.575264,79.774887,67.532913,45440549,64.11129428,61.98007433,0.016283292,0.013002816,4.212615079,0.016152141,66.450874,65.229813,61.760101,66.45002086,64.67713,0.743894812,1.755061375,0.005086874
04-03-2005,79.910553,81.888504,79.910553,81.695709,69.158958,60993865,64.29747522,62.04822977,0.024077815,0.013553171,4.236407594,0.023792515,67.532913,66.287682,62.104641,66.86020314,64.9122739,1.255289936,1.867482866,0.006209766
07-03-2005,79.289322,84.323456,79.289322,83.816467,70.9543,50774275,64.49236078,62.1315579,0.025959645,0.014055808,4.262036008,0.025628414,69.158958,66.130508,61.838669,67.54931629,65.21612827,1.930438316,2.079675733,0.010257014
08-03-2005,84.087814,84.780449,83.145248,84.416283,71.462059,50716835,64.65605478,62.22730816,0.007156141,0.01380695,4.269166666,0.007130658,70.9543,65.302368,61.258369,68.42927214,65.55625127,2.129165538,2.238408965,0.013068293
09-03-2005,84.987526,85.794418,83.409454,83.952141,71.069138,53333139,64.8274863,62.32284674,-0.005498316,0.013656741,4.263653178,-0.005513488,71.462059,67.248802,60.641796,68.97503443,65.90382933,2.261653598,2.25846683,0.00802475
10-03-2005,83.973564,85.258873,83.473717,84.830437,71.812653,37793806,64.9881577,62.41944321,0.010461855,0.01367291,4.274060686,0.010407508,71.069138,66.196999,61.185848,69.77727071,66.25805617,2.102378768,2.325347954,0.011753654
11-03-2005,85.116058,85.801559,83.616531,83.966423,71.081238,41384228,65.12465048,62.50920908,-0.010185044,0.013006727,4.26382342,-0.010237266,71.812653,66.450874,63.138321,70.43875129,66.52282007,1.53256314,2.408586564,0.00975077
14-03-2005,83.873596,84.530533,82.26696,82.688255,69.999207,24746390,65.25981284,62.60027453,-0.015222456,0.013138915,4.248483913,-0.015339507,71.081238,67.532913,64.353325,70.791079,66.71101613,0.91038984,2.453381989,0.005249949
15-03-2005,82.831062,83.416595,81.288696,81.52433,69.013901,35047808,65.3496389,62.6833004,-0.014075959,0.013081205,4.234307948,-0.014175965,69.999207,69.158958,65.640877,70.77035657,66.82345027,0.954323034,2.479795947,-0.000200591
16-03-2005,81.552895,82.516876,81.060196,82.017036,69.430977,29940254,65.42326484,62.76158099,0.006043362,0.012593226,4.240333122,0.006025174,69.013901,70.9543,64.504448,70.552739,66.9876679,1.071836066,2.484050165,-0.003045774
17-03-2005,81.260132,82.08844,79.724899,80.331856,68.004417,32541999,65.4988256,62.82641187,-0.020546449,0.013082925,4.219572659,-0.020760463,69.430977,71.462059,65.399086,70.05879014,67.07451227,1.344877885,2.4721105,-0.007003287
18-03-2005,79.974823,81.959908,79.282181,81.667145,69.134796,33628468,65.6001371,62.89958464,0.016622141,0.013269771,4.236058164,0.016485505,68.004417,71.069138,64.939682,69.78245557,67.2143494,1.300680333,2.465830038,-0.003843221
21-03-2005,81.831383,82.374069,79.689194,79.931976,67.665894,19127345,65.68113786,62.9672868,-0.021246928,0.013686837,4.214582272,-0.021475892,69.134796,71.812653,64.117569,69.19006143,67.3326269,1.158463891,2.396285719,-0.008373047
22-03-2005,79.846291,80.060509,77.275673,77.789795,65.852448,33386640,65.68706194,63.03559346,-0.026800001,0.014618381,4.187416603,-0.027165669,67.665894,71.081238,64.534691,68.44309143,67.37655213,1.396996589,2.354950572,-0.010746613
23-03-2005,77.689827,81.388664,77.018608,78.93943,66.825676,95511712,65.7320354,63.1068319,0.014778919,0.014809854,4.202087378,0.014670775,65.852448,69.999207,64.939682,67.98972986,67.4394186,1.320692799,2.312444119,-0.006460702
24-03-2005,79.260757,81.031631,79.260757,79.974823,67.702164,56506965,65.81484974,63.17296242,0.013116036,0.014886261,4.215118144,0.013030766,66.825676,69.013901,65.586487,67.80233886,67.50994117,1.241862627,2.286097511,-0.002576131
28-03-2005,80.260445,81.874222,80.189041,80.845978,68.439636,28271866,65.93066868,63.24547024,0.010892887,0.014924001,4.22595213,0.010833987,67.702164,69.430977,66.178856,67.66071871,67.5853005,1.069784114,2.277954216,-0.001883342
29-03-2005,80.97451,81.103035,77.846916,78.425308,66.39045,33413585,66.00090962,63.30280553,-0.029941509,0.015914472,4.195553221,-0.03039891,68.439636,68.004417,65.713425,67.430152,67.607868,1.153975399,2.262068461,-0.003225493
30-03-2005,78.261078,79.217918,76.990044,77.568436,65.665054,40536801,66.07163388,63.36228669,-0.01092621,0.015976927,4.184566881,-0.010986339,66.39045,69.134796,65.187515,66.93447457,67.62378597,1.03921784,2.246073003,-0.007160972
31-03-2005,77.846916,79.032265,77.625565,77.98259,66.01564,44149665,66.15505214,63.42971674,0.005339004,0.015927255,4.189891684,0.005324802,65.665054,67.665894,64.685799,66.698724,67.668114,1.032801738,2.198713503,-0.003362982
01-04-2005,79.546387,80.917381,78.246796,80.63176,68.258301,35206905,66.28501614,63.51002243,0.033971662,0.017040805,4.223299053,0.033407369,66.01564,65.852448,64.782516,67.04241729,67.7839735,1.102217342,2.131980082,0.005318684
04-04-2005,80.97451,81.195862,79.846291,80.696022,68.312698,24149669,66.40917728,63.60299204,0.000796929,0.017016554,4.224095664,0.000796611,68.258301,66.825676,64.583038,67.254849,67.9082955,1.193038424,2.045893413,0.003321257
05-04-2005,80.824554,81.374382,79.05368,79.410713,67.224632,27278233,66.51689654,63.68338838,-0.015927727,0.017328501,4.208039728,-0.016055936,68.312698,67.702164,64.619301,67.18663014,67.99513987,1.176739121,1.954732264,-0.000827852
06-04-2005,79.689194,81.817101,79.689194,81.631439,69.104568,30765351,66.67382052,63.76801607,0.027964988,0.017941654,4.235620836,0.027581108,67.224632,68.439636,65.229813,67.28162043,68.12429837,1.313620292,1.892742118,0.001611019
07-04-2005,81.817101,82.388344,80.481804,80.753151,68.361046,25569191,66.82820552,63.8428209,-0.010759376,0.01788463,4.224803159,-0.010817676,69.104568,66.39045,66.287682,67.56313414,68.1934105,1.301909793,1.860953632,0.004351324
08-04-2005,80.97451,81.117317,79.032265,79.524963,67.32132,23527376,66.95091496,63.91149015,-0.015209334,0.018124551,4.209476977,-0.015326183,68.361046,65.665054,66.130508,67.79974357,68.23310423,1.019288343,1.827840364,0.003739449
11-04-2005,79.546387,79.546387,77.832642,78.168243,66.172821,13062674,67.01160496,63.98263786,-0.01705996,0.018257595,4.19226982,-0.017207157,67.32132,66.01564,65.302368,67.822198,68.26211933,0.974167546,1.786146955,0.000539597
12-04-2005,78.289635,78.882309,77.832642,78.361046,66.336044,23329550,67.05125934,64.0492218,0.002466617,0.017412367,4.1947334,0.00246358,66.172821,68.258301,67.248802,67.54758986,68.23169407,1.094274105,1.811595702,-0.003961123
13-04-2005,78.689514,78.946571,77.547012,77.911186,65.955215,14493959,67.0575461,64.11671237,-0.005740906,0.017204362,4.188975951,-0.005757448,66.336044,68.312698,66.196999,67.21080657,68.2236346,1.179047727,1.821470748,-0.0048951
15-04-2005,77.675545,77.675545,75.12635,75.654755,64.045044,27399007,67.04835802,64.17673761,-0.028961637,0.017978239,4.159586648,-0.029389303,65.955215,67.224632,66.450874,66.75657971,68.14344027,1.679212539,1.950596021,-0.006757087
18-04-2005,75.262016,75.262016,73.548271,74.05526,62.690983,31206007,66.99419596,64.22518691,-0.021142323,0.018030808,4.138217625,-0.021369023,64.045044,69.104568,67.532913,65.84035329,67.9820426,1.917387983,2.188646178,-0.013772417
19-04-2005,74.83358,75.761864,73.119835,73.405464,62.14093,25336963,66.93822092,64.27088595,-0.008774037,0.017357335,4.12940487,-0.008812755,62.690983,68.361046,69.158958,64.95176529,67.74810833,1.994282683,2.421218702,-0.013488797
20-04-2005,73.776772,75.968941,73.562553,75.697594,64.081314,30396944,66.93749582,64.33015559,0.031225538,0.017688109,4.160152808,0.030747938,62.14093,67.32132,70.9543,64.48890729,67.5190088,1.7081283,2.432522586,-0.006855244
21-04-2005,75.404831,77.975449,74.976395,77.53273,65.634834,42625663,66.95949868,64.39302188,0.024242949,0.018298942,4.184106561,0.023953753,64.081314,66.172821,71.462059,64.412052,67.32476797,1.63005364,2.337611532,-0.000954828
22-04-2005,78.118263,78.518135,76.57589,78.189667,66.190964,38987605,66.98452432,64.4599685,0.008473092,0.018401973,4.192543958,0.008437397,65.634834,66.336044,71.069138,64.39132629,67.16216217,1.60219771,2.235608285,-9.68E-05
25-04-2005,77.832642,78.375328,77.054314,78.075417,66.094246,24249163,66.9946795,64.53020951,-0.001461196,0.018247089,4.191081693,-0.001462265,66.190964,65.955215,71.812653,64.41118786,66.9715486,1.625507679,2.062504016,0.000514627
26-04-2005,77.404205,78.646667,77.275673,78.139687,66.148643,27111349,66.99407524,64.60827857,0.000823022,0.018199953,4.191904376,0.000822683,66.094246,64.045044,71.081238,64.711702,66.80712877,1.73715184,1.91491759,0.004769578
